id,I�O,zau-pf-kpf,si-ida,si-n,si-psc,zuj-zuj-kod-orig,zuj-nzuj,zuj-nuts4,zuj-nazev-nuts4,su-isk,su-ise,su-kpp,si-nu,si-nco,su-esa2010t,su-esa2010,si-tcd,si-cd,si-co,si-at,od,do,edited_by,lchange
1321875,25015150,112,339704523,Most,43401,567027,Most,CZ0425,Most,,,1 - 5 zaměstnanců,Báňská,,Nefinanční podniky soukromé národní,11002,1,287,,,1568378923,0,,13/09/2019 14:48
1263168,15529479,141,337883916,Brno,60200,550973,Brno-střed,CZ0642,Brno-město,,,1 - 5 zaměstnanců,Údolní,Veveří,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,389,10,,1568378739,0,,13/09/2019 14:45
1001161,55069,331,304241963,Moravské Budějovice,67602,591181,Moravské Budějovice,CZ0634,Třebíč,13130,Místní vládní instituce,50 - 99 zaměstnanců,Tovačovského sady 79,,,,,,,,1568131264,0,,10/09/2019 18:01
1001163,55166,331,304241965,Moravský Krumlov,67201,594482,Moravský Krumlov,CZ0647,Znojmo,13130,Místní vládní instituce,100 - 199 zaměstnanců,nám. Klášterní 127,,,,,,,,1568131264,0,,10/09/2019 18:01
1001166,55301,331,304241966,Znojmo,66967,593711,Znojmo,CZ0647,Znojmo,13130,Místní vládní instituce,100 - 199 zaměstnanců,Dvořákova 19,,,,,,,,1568131264,0,,10/09/2019 18:01
1001193,56324,331,304598889,Boskovice,68001,581372,Boskovice,CZ0641,Blansko,13130,Místní vládní instituce,100 - 199 zaměstnanců,nám. 9.května 2a,,,,,,,,1568131264,0,,10/09/2019 18:01
1001406,66702,331,304635184,Příbram,26101,539911,Příbram,CZ020B,Příbram,13130,Místní vládní instituce,50 - 99 zaměstnanců,Jiráskovy sady 113,Příbram I,,,,,,,1568131265,0,,10/09/2019 18:01
1001402,66711,331,304625136,Mladá Boleslav,29301,535419,Mladá Boleslav,CZ0207,Mladá Boleslav,13130,Místní vládní instituce,50 - 99 zaměstnanců,Boženy Němcové 482,Mladá Boleslav II,,,,,,,1568131265,0,,10/09/2019 18:01
1001408,66729,331,304385957,Kladno,27200,532053,Kladno,CZ0203,Kladno,13130,Místní vládní instituce,25 - 49 zaměstnanců,Havířská 1141,,,,,,,,1568131265,0,,10/09/2019 18:01
1001486,68713,331,304625137,Kolín,28050,533165,Kolín,CZ0204,Kolín,13130,Místní vládní instituce,50 - 99 zaměstnanců,Karoliny Světlé 135,Kolín I,,,,,,,1568131265,0,,10/09/2019 18:01
1001540,69175,331,304385959,Poděbrady,29060,537683,Poděbrady,CZ0208,Nymburk,13130,Místní vládní instituce,100 - 199 zaměstnanců,Komenského 156/III,,,,,,,,1568131265,0,,10/09/2019 18:01
1001531,69221,331,304385960,Mělník,27601,534676,Mělník,CZ0206,Mělník,13130,Místní vládní instituce,50 - 99 zaměstnanců,Na Polabí 411,,,,,,,,1568131265,0,,10/09/2019 18:01
1001558,69485,331,304582531,Slaný,27401,532819,Slaný,CZ0203,Kladno,13130,Místní vládní instituce,25 - 49 zaměstnanců,Hlaváčkovo Nám. 673,,,,,,,,1568131265,0,,10/09/2019 18:01
1001576,69621,331,304654944,Praha-Velká Chuchle,15900,547115,Praha-Velká Chuchle,CZ0100,Praha,13130,Místní vládní instituce,50 - 99 zaměstnanců,U Závodiště 325/1,Velká Chuchle,,,,,,,1568131265,0,,10/09/2019 18:01
1001578,69663,331,304602155,Jesenice,27033,541834,Jesenice,CZ020C,Rakovník,13130,Místní vládní instituce,25 - 49 zaměstnanců,Žatecká 1,,,,,,,,1568131265,0,,10/09/2019 18:01
1001725,72818,331,304242002,Prachatice,38322,550094,Prachatice,CZ0315,Prachatice,13130,Místní vládní instituce,50 - 99 zaměstnanců,ZAHRADNÍ 249,Prachatice II,,,,,,,1568131266,0,,10/09/2019 18:01
1001744,72982,331,304625138,Vimperk,38501,550647,Vimperk,CZ0315,Prachatice,13130,Místní vládní instituce,50 - 99 zaměstnanců,Pivovarská 69,Vimperk I,,,,,,,1568131266,0,,10/09/2019 18:01
1001756,73130,331,304457938,Týn nad Vltavou,37501,545201,Týn nad Vltavou,CZ0311,České Budějovice,13130,Místní vládní instituce,50 - 99 zaměstnanců,1,Hněvkovice na levém břehu Vltavy,,,,,,,1568131266,0,,10/09/2019 18:01
1001992,77119,331,304422107,Mariánské Lázně,35325,554642,Mariánské Lázně,CZ0411,Cheb,13130,Místní vládní instituce,50 - 99 zaměstnanců,Komenského 449/2,,,,,,,,1568131266,0,,10/09/2019 18:01
1002017,77615,331,304546570,Sušice,34230,557153,Sušice,CZ0322,Klatovy,13130,Místní vládní instituce,100 - 199 zaměstnanců,U Kapličky 761,Sušice II,,,,,,,1568131266,0,,10/09/2019 18:01
1002263,82201,331,304242022,Ústí nad Labem-město,40000,567892,Ústí nad Labem-město,CZ0427,Ústí nad Labem,13130,Místní vládní instituce,50 - 99 zaměstnanců,Resslova 5,Klíše,,,,,,,1568131267,0,,10/09/2019 18:01
1002280,82554,331,304556436,Frýdlant,46401,564028,Frýdlant,CZ0513,Liberec,13130,Místní vládní instituce,100 - 199 zaměstnanců,Bělíkova 1387,,,,,,,,1568131267,0,,10/09/2019 18:01
1002285,82571,331,304242024,Lovosice,41034,565229,Lovosice,CZ0423,Litoměřice,13130,Místní vládní instituce,50 - 99 zaměstnanců,Osvoboditelů 2,,,,,,,,1568131267,0,,10/09/2019 18:01
1002499,87408,331,304631888,Ústí nad Orlicí,56201,579891,Ústí nad Orlicí,CZ0534,Ústí nad Orlicí,13130,Místní vládní instituce,100 - 199 zaměstnanců,Zahradní 541,,,,,,,,1568131267,0,,10/09/2019 18:01
1002533,87670,331,304242034,Lanškroun,56301,580511,Lanškroun,CZ0534,Ústí nad Orlicí,13130,Místní vládní instituce,50 - 99 zaměstnanců,Dolní Třešňovec 17,,,,,,,,1568131267,0,,10/09/2019 18:01
1003056,100307,331,304422120,Město Albrechtice,79395,597635,Město Albrechtice,CZ0801,Bruntál,13130,Místní vládní instituce,50 - 99 zaměstnanců,Nemocniční 11,,,,,,,,1568131268,0,,10/09/2019 18:01
1003060,100340,331,304582534,Jablunkov,73991,598259,Jablunkov,CZ0802,Frýdek-Místek,13130,Místní vládní instituce,50 - 99 zaměstnanců,Školní 416,,,,,,,,1568131268,0,,10/09/2019 18:01
1004061,128198,331,304422140,Otrokovice,76502,585599,Otrokovice,CZ0724,Zlín,13130,Místní vládní instituce,100 - 199 zaměstnanců,Tř. Tomáše Bati 1266,,,,,,,,1568131271,0,,10/09/2019 18:01
1004384,140147,331,304457988,Jablonec nad Nisou,46601,563510,Jablonec nad Nisou,CZ0512,Jablonec nad Nisou,13130,Místní vládní instituce,50 - 99 zaměstnanců,Smetanova 66,,,,,,,,1568131272,0,,10/09/2019 18:01
1004524,145238,331,304556445,Hradec Králové,50002,569810,Hradec Králové,CZ0521,Hradec Králové,13130,Místní vládní instituce,50 - 99 zaměstnanců,17.listopadu 1202,,,,,,,,1568131272,0,,10/09/2019 18:01
1005276,175790,331,304422152,Hradec Králové,50002,569810,Hradec Králové,CZ0521,Hradec Králové,13130,Místní vládní instituce,100 - 199 zaměstnanců,Vocelova 1338,,,,,,,,1568131273,0,,10/09/2019 18:01
1005315,176401,331,304494078,Jeseník,79001,536385,Jeseník,CZ0711,Jeseník,13130,Místní vládní instituce,100 - 199 zaměstnanců,Dukelská 1240,,,,,,,,1568131273,0,,10/09/2019 18:01
1005335,177032,331,304242208,Kolín,28002,533165,Kolín,CZ0204,Kolín,13130,Místní vládní instituce,100 - 199 zaměstnanců,Pražská 112,Kolín II,,,,,,,1568131273,0,,10/09/2019 18:01
1005424,189391,641,304648452,Náchod,54701,573868,Náchod,CZ0523,Náchod,15000,Neziskové instituce sloužící domácnostem,50 - 99 zaměstnanců,Kladská 335,,,,,,,,1568131274,0,,10/09/2019 18:01
1005465,191191,331,304242219,Rybitví,53354,575593,Rybitví,CZ0532,Pardubice,13130,Místní vládní instituce,50 - 99 zaměstnanců,Sokolovská 148,,,,,,,,1568131274,0,,10/09/2019 18:01
1006392,226319,331,304242282,Zlín,76139,585068,Zlín,CZ0724,Zlín,13130,Místní vládní instituce,50 - 99 zaměstnanců,372,Příluky,,,,,,,1568131275,0,,10/09/2019 18:01
1006403,226475,331,304242284,Brno-Černovice,62700,551066,Brno-Černovice,CZ0642,Brno-město,13130,Místní vládní instituce,100 - 199 zaměstnanců,Olomoucká 61,,,,,,,,1568131275,0,,10/09/2019 18:01
1011155,376469,331,304598929,Horšovský Týn,34601,553671,Horšovský Týn,CZ0321,Domažlice,13130,Místní vládní instituce,50 - 99 zaměstnanců,Jana Littrowa 122,Velké Předměstí,,,,,,,1568131358,0,,10/09/2019 18:02
1011315,380407,331,304243558,Sokolnice,66452,583898,Sokolnice,CZ0643,Brno-venkov,13130,Místní vládní instituce,50 - 99 zaměstnanců,496,,,,,,,,1568131359,0,,10/09/2019 18:02
1011324,380431,331,304494421,Brno-Líšeň,62800,551287,Brno-Líšeň,CZ0642,Brno-město,13130,Místní vládní instituce,100 - 199 zaměstnanců,Trnkova 2482/113,Líšeň,,,,,,,1568131359,0,,10/09/2019 18:02
1011342,380661,641,304243560,Jihlava,58601,586846,Jihlava,CZ0632,Jihlava,15000,Neziskové instituce sloužící domácnostem,25 - 49 zaměstnanců,Fibichova 978/67,,,,,,,,1568131359,0,,10/09/2019 18:02
1011871,409014,331,304598931,Zábřeh,78922,541354,Zábřeh,CZ0715,Šumperk,13130,Místní vládní instituce,100 - 199 zaměstnanců,nám. 8. května 2,,,,,,,,1568131360,0,,10/09/2019 18:02
1014503,473634,331,304386393,Kladno,27201,532053,Kladno,CZ0203,Kladno,13130,Místní vládní instituce,50 - 99 zaměstnanců,nám. Edvarda Beneše 2353,,,,,,,,1568131364,0,,10/09/2019 18:02
1014531,473944,331,304595638,Mladá Boleslav,29380,535419,Mladá Boleslav,CZ0207,Mladá Boleslav,13130,Místní vládní instituce,50 - 99 zaměstnanců,Na Karmeli 206,,,,,,,,1568131364,0,,10/09/2019 18:02
1016050,497029,331,304243765,Rumburk,40801,562777,Rumburk,CZ0421,Děčín,13130,Místní vládní instituce,25 - 49 zaměstnanců,Jiříkovská 840/4,Rumburk 1,,,,,,,1568131367,0,,10/09/2019 18:02
1016062,497126,331,304635334,Blansko,67801,581283,Blansko,CZ0641,Blansko,13130,Místní vládní instituce,50 - 99 zaměstnanců,Bezručova 33,,,,,,,,1568131367,0,,10/09/2019 18:02
1016086,498815,331,304595641,Svitavy,56802,577731,Svitavy,CZ0533,Svitavy,13130,Místní vládní instituce,25 - 49 zaměstnanců,Purkyňova 256,Předměstí,,,,,,,1568131367,0,,10/09/2019 18:02
1016077,498874,331,304648485,Ústí nad Orlicí,56201,579891,Ústí nad Orlicí,CZ0534,Ústí nad Orlicí,13130,Místní vládní instituce,25 - 49 zaměstnanců,Smetanova 838,,,,,,,,1568131367,0,,10/09/2019 18:02
1016080,498891,331,304530328,Chrudim,53701,571164,Chrudim,CZ0531,Chrudim,13130,Místní vládní instituce,50 - 99 zaměstnanců,Poděbradova 336,,,,,,,,1568131367,0,,10/09/2019 18:02
1749079,507474,331,338039446,Kolín,28002,533165,Kolín,CZ0204,Kolín,,,20 - 24 zaměstnanci,Havlíčkova,Šťáralka,Místní vládní instituce,13130,1,42,,,1568401199,0,,13/09/2019 20:59
1749078,508268,331,337928309,Příbram,26101,539911,Příbram,CZ020B,Příbram,,,50 - 99 zaměstnanců,Gen. R. Tesaříka,Příbram I,Místní vládní instituce,13130,1,114,,,1568401199,0,,13/09/2019 20:59
1016567,510874,331,304243812,České Budějovice,37021,544256,České Budějovice,CZ0311,České Budějovice,13130,Místní vládní instituce,50 - 99 zaměstnanců,Husova 9,České Budějovice 3,,,,,,,1568131368,0,,10/09/2019 18:02
1016703,512281,331,304605467,Písek,39701,549240,Písek,CZ0314,Písek,13130,Místní vládní instituce,25 - 49 zaměstnanců,třída Národní svobody 420,Pražské Předměstí,,,,,,,1568131369,0,,10/09/2019 18:02
1016778,513156,331,304625183,Hluboká nad Vltavou,37341,544485,Hluboká nad Vltavou,CZ0311,České Budějovice,13130,Místní vládní instituce,50 - 99 zaměstnanců,Zvolenovská 537,,,,,,,,1568131369,0,,10/09/2019 18:02
1016877,518557,331,304602204,Plzeň 3,30100,546003,Plzeň 3,CZ0323,Plzeň-město,13130,Místní vládní instituce,100 - 199 zaměstnanců,U Borského parku 3,Jižní Předměstí,,,,,,,1568131369,0,,10/09/2019 18:02
1017024,520110,331,304608830,Tachov,34701,560715,Tachov,CZ0327,Tachov,13130,Místní vládní instituce,25 - 49 zaměstnanců,1,Světce,,,,,,,1568131369,0,,10/09/2019 18:02
1017032,520152,331,304243862,Plzeň 3,30100,546003,Plzeň 3,CZ0323,Plzeň-město,13130,Místní vládní instituce,50 - 99 zaměstnanců,Nerudova 33,Jižní Předměstí,,,,,,,1568131369,0,,10/09/2019 18:02
1017097,523925,331,304243866,Plzeň 3,30100,546003,Plzeň 3,CZ0323,Plzeň-město,13130,Místní vládní instituce,50 - 99 zaměstnanců,Škroupova 13,Jižní Předměstí,,,,,,,1568131369,0,,10/09/2019 18:02
1017175,524905,331,304243875,Most,43401,567027,Most,CZ0425,Most,13130,Místní vládní instituce,50 - 99 zaměstnanců,Jana Palacha 711/2,,,,,,,,1568131370,0,,10/09/2019 18:02
1017328,526517,331,304422621,Liberec (nečleněné město),46001,556904,Liberec (nečleněné město),CZ0513,Liberec,13130,Místní vládní instituce,100 - 199 zaměstnanců,Truhlářská 360/3,Liberec II-Nové Město,,,,,,,1568131370,0,,10/09/2019 18:02
1018765,545121,331,304602207,Zlín,76142,585068,Zlín,CZ0724,Zlín,13130,Místní vládní instituce,50 - 99 zaměstnanců,Štefánikova 3015,,,,,,,,1568131373,0,,10/09/2019 18:02
1019097,549185,331,304595647,Praha 2,12000,500089,Praha 2,CZ0100,Praha,13130,Místní vládní instituce,50 - 99 zaměstnanců,BELGICKÁ 29,,,,,,,,1568131373,0,,10/09/2019 18:02
1019481,555053,331,304598950,Liberec (nečleněné město),46005,556904,Liberec (nečleněné město),CZ0513,Liberec,13130,Místní vládní instituce,100 - 199 zaměstnanců,Dvorská 447/29,Liberec V-Kristiánov,,,,,,,1568131374,0,,10/09/2019 18:02
1749077,555878,331,338006699,Teplice,41501,567442,Teplice,CZ0426,Teplice,,,100 - 199 zaměstnanců,Benešovo náměstí,,Místní vládní instituce,13130,1,604,1,,1568401199,0,,13/09/2019 20:59
1749076,559130,331,339187916,,,586021,Hodonín,CZ0645,Hodonín,,,50 - 99 zaměstnanců,,,Místní vládní instituce,13130,,,,"Legionářů 813 / 1 69511, Hodonín Hodonín",1568401199,0,,13/09/2019 20:59
1749075,559148,331,337879076,Kyjov,69701,586307,Kyjov,CZ0645,Hodonín,,,50 - 99 zaměstnanců,třída Komenského,,Místní vládní instituce,13130,1,549,23,,1568401199,0,,13/09/2019 20:59
1749073,559261,331,337879077,Bučovice,68501,592943,Bučovice,CZ0646,Vyškov,,,50 - 99 zaměstnanců,Součkova,,Místní vládní instituce,13130,1,500,,,1568401199,0,,13/09/2019 20:59
1749072,559270,331,338480711,Vyškov,68201,592889,Vyškov,CZ0646,Vyškov,,,50 - 99 zaměstnanců,Komenského,Vyškov-Předměstí,Místní vládní instituce,13130,1,16,5,,1568401199,0,,13/09/2019 20:59
1749071,559466,331,339187917,,,550973,Brno-střed,CZ0642,Brno-město,,,50 - 99 zaměstnanců,,,Místní vládní instituce,13130,,,,"Kudelova 1855 / 8 Černá Pole 60251, Brno Brno-město",1568401199,0,,13/09/2019 20:59
1749069,559482,331,337879078,Zlín,76001,585068,Zlín,CZ0724,Zlín,,,100 - 199 zaměstnanců,třída Tomáše Bati,,Místní vládní instituce,13130,1,4187,,,1568401199,0,,13/09/2019 20:59
1749068,559539,331,337879080,Hodonín,69501,586021,Hodonín,CZ0645,Hodonín,,,50 - 99 zaměstnanců,Brandlova,,Místní vládní instituce,13130,1,2222,32,,1568401199,0,,13/09/2019 20:59
1749074,559644,331,338190200,Uherské Hradiště,68601,592005,Uherské Hradiště,CZ0722,Uherské Hradiště,,,100 - 199 zaměstnanců,Kollárova,,Místní vládní instituce,13130,1,617,,,1568401199,0,,13/09/2019 20:59
1749070,561151,331,338162174,Frýdek-Místek,73801,598003,Frýdek-Místek,CZ0802,Frýdek-Místek,,,25 - 49 zaměstnanců,tř. T. G. Masaryka,Frýdek,Místní vládní instituce,13130,1,451,,,1568401199,0,,13/09/2019 20:59
1749067,566381,331,339187920,,,550973,Brno-střed,CZ0642,Brno-město,,,100 - 199 zaměstnanců,,,Místní vládní instituce,13130,,,,"Kotlářská 263 / 9 Veveří 61153, Brno Brno-město",1568401198,0,,13/09/2019 20:59
1749066,566411,331,337879108,Zlín,76001,585068,Zlín,CZ0724,Zlín,,,50 - 99 zaměstnanců,nám. T. G. Masaryka,,Místní vládní instituce,13130,1,3669,,,1568401198,0,,13/09/2019 20:59
1749065,566438,331,337879109,Veselí nad Moravou,69801,586722,Veselí nad Moravou,CZ0645,Hodonín,,,50 - 99 zaměstnanců,Kollárova,,Místní vládní instituce,13130,1,1669,,,1568401198,0,,13/09/2019 20:59
1749064,566756,331,337879112,Brno,60200,550973,Brno-střed,CZ0642,Brno-město,,,100 - 199 zaměstnanců,Husova,Brno-město,Místní vládní instituce,13130,1,537,10,,1568401198,0,,13/09/2019 20:59
1749062,566896,331,337879114,Prostějov,79601,589250,Prostějov,CZ0713,Prostějov,,,50 - 99 zaměstnanců,nám. Spojenců,,Místní vládní instituce,13130,1,2555,17,,1568401198,0,,13/09/2019 20:59
1749063,567191,331,338269924,Brno,61200,551007,Brno-Královo Pole,CZ0642,Brno-město,,,50 - 99 zaměstnanců,Křižíkova,Královo Pole,Místní vládní instituce,13130,1,1694,11,,1568401198,0,,13/09/2019 20:59
1749061,567566,331,337879118,Brno,63800,551031,Brno-sever,CZ0642,Brno-město,,,50 - 99 zaměstnanců,Nejedlého,Lesná,Místní vládní instituce,13130,1,375,3,,1568401198,0,,13/09/2019 20:59
1749060,568945,331,337928344,Kroměříž,76701,588296,Kroměříž,CZ0721,Kroměříž,,,50 - 99 zaměstnanců,Nábělkova,,Místní vládní instituce,13130,1,539,3,,1568401198,0,,13/09/2019 20:59
1749059,574384,331,337879192,Dalovice,36263,537918,Dalovice,CZ0412,Karlovy Vary,,,25 - 49 zaměstnanců,Hlavní,,Místní vládní instituce,13130,1,114,29,,1568401198,0,,13/09/2019 20:59
1019649,574406,331,304244231,Plzeň 3,30100,546003,Plzeň 3,CZ0323,Plzeň-město,13130,Místní vládní instituce,50 - 99 zaměstnanců,Klatovská 200 G,Jižní Předměstí,,,,,,,1568131374,0,,10/09/2019 18:02
1749058,577227,331,338174015,Přerov,75002,511382,Přerov,CZ0714,Přerov,,,50 - 99 zaměstnanců,Šířava,Přerov I-Město,Místní vládní instituce,13130,1,670,7,,1568401198,0,,13/09/2019 20:59
1749057,577235,331,338155198,Český Těšín,73701,598933,Český Těšín,CZ0803,Karviná,,,100 - 199 zaměstnanců,Tyršova,,Místní vládní instituce,13130,1,611,2,,1568401198,0,,13/09/2019 20:59
1749056,577243,331,338006742,Frýdek-Místek,73801,598003,Frýdek-Místek,CZ0802,Frýdek-Místek,,,50 - 99 zaměstnanců,tř. T. G. Masaryka,Frýdek,Místní vládní instituce,13130,1,451,,,1568401198,0,,13/09/2019 20:59
1749055,577324,331,338667327,Zábřeh,78901,541354,Zábřeh,CZ0715,Šumperk,,,50 - 99 zaměstnanců,U Dráhy,,Místní vládní instituce,13130,1,827,6,,1568401198,0,,13/09/2019 20:59
1749054,577391,331,337879232,Jeseník,79001,536385,Jeseník,CZ0711,Jeseník,,,25 - 49 zaměstnanců,Dukelská,,Místní vládní instituce,13130,1,680,7,,1568401198,0,,13/09/2019 20:59
1749053,577448,331,338072029,Olomouc,77900,500496,Olomouc,CZ0712,Olomouc,,,50 - 99 zaměstnanců,Štursova,Hodolany,Místní vládní instituce,13130,1,904,14,,1568401198,0,,13/09/2019 20:59
1078035,581071,331,337879280,Turnov,51101,577626,Turnov,CZ0514,Semily,,,25 - 49 zaměstnanců,28. října,,Místní vládní instituce,13130,1,1390,,,1568191447,0,,11/09/2019 10:44
1749052,581101,331,337879281,Hradec Králové,50003,569810,Hradec Králové,CZ0521,Hradec Králové,,,100 - 199 zaměstnanců,Komenského,,Místní vládní instituce,13130,1,234,6,,1568401198,0,,13/09/2019 20:59
1749051,581119,331,338072046,Havlíčkův Brod,58001,568414,Havlíčkův Brod,CZ0631,Havlíčkův Brod,,,25 - 49 zaměstnanců,Masarykova,,Místní vládní instituce,13130,1,2033,,,1568401198,0,,13/09/2019 20:59
1749050,582239,331,338270073,České Budějovice,37001,544256,České Budějovice,CZ0311,České Budějovice,,,50 - 99 zaměstnanců,Husova tř.,České Budějovice 3,Místní vládní instituce,13130,1,555,3,,1568401198,0,,13/09/2019 20:59
1749049,582298,331,338039596,Trhové Sviny,37401,545171,Trhové Sviny,CZ0311,České Budějovice,,,50 - 99 zaměstnanců,Školní,,Místní vládní instituce,13130,1,709,,,1568401198,0,,13/09/2019 20:59
1749048,582336,331,339691676,České Budějovice,37004,544256,České Budějovice,CZ0311,České Budějovice,,,50 - 99 zaměstnanců,Nerudova,České Budějovice 3,Místní vládní instituce,13130,1,859,59,,1568401198,0,,13/09/2019 20:59
1749047,599212,331,338039603,Prostějov,79601,589250,Prostějov,CZ0713,Prostějov,,,25 - 49 zaměstnanců,Vápenice,,Místní vládní instituce,13130,1,2985,3,,1568401198,0,,13/09/2019 20:59
1749046,600903,331,337879377,Hranice,75301,513750,Hranice,CZ0714,Přerov,,,25 - 49 zaměstnanců,Nová,Hranice I-Město,Místní vládní instituce,13130,1,1820,,,1568401198,0,,13/09/2019 20:59
1749045,600920,331,339115396,Ostrava,70300,554227,Vítkovice,CZ0806,Ostrava-město,,,250 - 499 zaměstnanců,Jeremenkova,Vítkovice,Místní vládní instituce,13130,1,754,2,,1568401198,0,,13/09/2019 20:59
1749044,600938,331,338072068,Olomouc,77900,500496,Olomouc,CZ0712,Olomouc,,,100 - 199 zaměstnanců,Pöttingova,,Místní vládní instituce,13130,1,624,2,,1568401198,0,,13/09/2019 20:59
1749043,601152,331,337879379,Opava,74601,555321,Opava (nečleněná část města),CZ0805,Opava,,,25 - 49 zaměstnanců,Dvořákovy sady,Město,Místní vládní instituce,13130,1,176,2,,1568401198,0,,13/09/2019 20:59
1749042,601292,331,338072070,Krnov,79401,597520,Krnov,CZ0801,Bruntál,,,50 - 99 zaměstnanců,Jiráskova,Pod Bezručovým vrchem,Místní vládní instituce,13130,1,841,1a,,1568401198,0,,13/09/2019 20:59
1749041,601322,331,337879383,Bruntál,79201,597180,Bruntál,CZ0801,Bruntál,,,50 - 99 zaměstnanců,Kavalcova,,Místní vládní instituce,13130,1,814,1,,1568401198,0,,13/09/2019 20:59
1749040,601381,331,337928360,Frýdek-Místek,73801,598003,Frýdek-Místek,CZ0802,Frýdek-Místek,,,100 - 199 zaměstnanců,28. října,Místek,Místní vládní instituce,13130,1,1598,,,1568401198,0,,13/09/2019 20:59
1019684,601624,331,304458514,Kopřivnice,74221,599565,Kopřivnice,CZ0804,Nový Jičín,13130,Místní vládní instituce,100 - 199 zaměstnanců,Husova 1302,,,,,,,,1568131375,0,,10/09/2019 18:02
1749039,601691,331,338072073,Olomouc,77900,500496,Olomouc,CZ0712,Olomouc,,,100 - 199 zaměstnanců,Tomkova,Hejčín,Místní vládní instituce,13130,1,411,42,,1568401198,0,,13/09/2019 20:59
1749038,601721,331,337879390,Olomouc,77900,500496,Olomouc,CZ0712,Olomouc,,,25 - 49 zaměstnanců,tř. Spojenců,,Místní vládní instituce,13130,1,745,11,,1568401198,0,,13/09/2019 20:59
1749037,601730,331,337879391,Uničov,78391,505587,Uničov,CZ0712,Olomouc,,,50 - 99 zaměstnanců,Školní,,Místní vládní instituce,13130,1,164,,,1568401198,0,,13/09/2019 20:59
1749036,601748,331,339187948,Olomouc,77900,500496,Olomouc,CZ0712,Olomouc,,,50 - 99 zaměstnanců,17. listopadu,,Místní vládní instituce,13130,1,995,49,,1568401198,0,,13/09/2019 20:59
1749035,602027,331,338158103,Ostrava,70900,554286,Mariánské Hory a Hulváky,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,Žákovská,Hulváky,Místní vládní instituce,13130,1,288,20,,1568401198,0,,13/09/2019 20:59
1749034,602035,331,337879398,Olomouc,77900,500496,Olomouc,CZ0712,Olomouc,,,50 - 99 zaměstnanců,U Hradiska,Klášterní Hradisko,Místní vládní instituce,13130,1,7,4,,1568401198,0,,13/09/2019 20:59
1749033,602051,331,338039623,Ostrava,70200,545911,Moravská Ostrava a Přívoz,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,Poděbradova,Moravská Ostrava,Místní vládní instituce,13130,1,959,33,,1568401198,0,,13/09/2019 20:59
1749032,602078,331,339250358,Ostrava,70200,545911,Moravská Ostrava a Přívoz,CZ0806,Ostrava-město,,,100 - 199 zaměstnanců,Českobratrská,Moravská Ostrava,Místní vládní instituce,13130,1,958,40,,1568401198,0,,13/09/2019 20:59
1749031,602086,331,337879401,Ostrava,70900,554286,Mariánské Hory a Hulváky,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,Karasova,Mariánské Hory,Místní vládní instituce,13130,1,1140,16,,1568401198,0,,13/09/2019 20:59
1749030,602094,331,337879402,Ostrava,70800,546224,Poruba,CZ0806,Ostrava-město,,,25 - 49 zaměstnanců,Polská,Poruba,Místní vládní instituce,13130,1,1543,6,,1568401198,0,,13/09/2019 20:59
1749029,602116,331,338667353,Ostrava,70030,546135,Ostrava-Jih,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,Středoškolská,Zábřeh,Místní vládní instituce,13130,1,2992,3,,1568401198,0,,13/09/2019 20:59
1749028,602124,331,337879403,Ostrava,70030,546135,Ostrava-Jih,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,Středoškolská,Zábřeh,Místní vládní instituce,13130,1,2854,1,,1568401198,0,,13/09/2019 20:59
1749025,602132,331,338039624,Ostrava,70200,545911,Moravská Ostrava a Přívoz,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,Kratochvílova,Moravská Ostrava,Místní vládní instituce,13130,1,1490,7,,1568401198,0,,13/09/2019 20:59
1749027,602141,331,337879404,Ostrava,70300,554227,Vítkovice,CZ0806,Ostrava-město,,,50 - 99 zaměstnanců,Zengrova,Vítkovice,Místní vládní instituce,13130,1,822,1,,1568401198,0,,13/09/2019 20:59
1749026,637696,331,337879491,Žďár nad Sázavou,59101,595209,Žďár nad Sázavou,CZ0635,Žďár nad Sázavou,,,25 - 49 zaměstnanců,Dvořákova,Žďár nad Sázavou 1,Místní vládní instituce,13130,1,404,4,,1568401198,0,,13/09/2019 20:59
1749024,637939,331,337879494,Kroměříž,76701,588296,Kroměříž,CZ0721,Kroměříž,,,25 - 49 zaměstnanců,Albertova,,Místní vládní instituce,13130,1,4261,25a,,1568401198,0,,13/09/2019 20:59
1749023,637980,331,338072092,Brno,60200,550973,Brno-střed,CZ0642,Brno-město,,,25 - 49 zaměstnanců,Kounicova,Veveří,Místní vládní instituce,13130,1,684,16,,1568401198,0,,13/09/2019 20:59
1749022,637998,331,338192926,Brno,60200,550973,Brno-střed,CZ0642,Brno-město,,,50 - 99 zaměstnanců,Jaselská,Veveří,Místní vládní instituce,13130,1,190,7,,1568401198,0,,13/09/2019 20:59
1749021,638005,331,338039652,Brno,61300,551031,Brno-sever,CZ0642,Brno-město,,,100 - 199 zaměstnanců,Merhautova,Černá Pole,Místní vládní instituce,13130,1,590,15,,1568401198,0,,13/09/2019 20:59
